"Date and time","Volumetric humidity(S1)",temperature(S1),"Dew point(S1)","Humidity deficit(S1)","Relative humidity(S1)","Soil Electronic Conductivity(S2)","soil vwc(S2)",Thermister(S2)
2024-09-17T07:00:00+0900,11.3,16.3,13.1,2.6,81.4,0.3,26.2,18.4
2024-09-17T06:50:00+0900,11.4,16.8,13.3,3,79.6,0.3,26.3,18.4
2024-09-17T06:40:00+0900,11.4,17.3,13.3,3.4,77.2,0.3,26.2,18.3
2024-09-17T06:30:00+0900,11.4,17.8,13.3,3.8,75.1,0.3,26.1,18.3
2024-09-17T06:20:00+0900,11.5,18.6,13.6,4.4,72.5,0.3,26.2,18.3
2024-09-17T06:10:00+0900,11.6,19.3,13.7,5,70,0.3,26.1,18.3
2024-09-17T06:00:00+0900,11.8,21.4,14,7,62.8,0.3,26.1,18.3
2024-09-17T05:50:00+0900,12.1,22.5,14.5,7.9,60.7,0.3,26.1,18.2
2024-09-17T05:40:00+0900,11.9,22.9,14.2,8.6,58,0.3,26.2,18.2
2024-09-17T05:30:00+0900,12,23.6,14.4,9.4,56.2,0.3,26.1,18.2
2024-09-17T05:20:00+0900,12.6,24,15.2,9.2,57.9,0.3,26,18.2
2024-09-17T05:10:00+0900,12.3,24.2,14.8,9.8,55.6,0.3,26.1,18.1
2024-09-17T05:00:00+0900,12.4,24.7,15,10.3,54.8,0.3,26.1,18.1
2024-09-17T04:50:00+0900,12.7,25.1,15.4,10.5,54.8,0.3,26,18.1
2024-09-17T04:40:00+0900,12.5,25.1,15.1,10.7,53.9,0.3,26.1,18.1
2024-09-17T04:30:00+0900,12.3,25.1,14.9,10.8,53.3,0.3,26,18.1
2024-09-17T04:20:00+0900,12.6,25.4,15.3,11,53.4,0.3,26,18.1
2024-09-17T04:10:00+0900,12,25.4,14.5,11.6,50.9,0.3,26.1,18.1
2024-09-17T04:00:00+0900,12.3,24.1,14.8,9.6,56.1,0.3,26.1,18.1
2024-09-17T03:50:00+0900,12.7,26.1,15.5,11.8,51.9,0.3,26,18.1
2024-09-17T03:40:00+0900,13.1,26.2,15.9,11.6,53.2,0.3,26,18
2024-09-17T03:30:00+0900,12.5,25.5,15.2,11.2,53,0.3,26.1,18
2024-09-17T03:20:00+0900,13.7,27.9,16.7,13.4,50.6,0.3,26.1,18
2024-09-17T03:10:00+0900,13.6,26,16.5,10.7,56.1,0.3,26.1,18
2024-09-17T03:00:00+0900,12.5,23.2,15,8.4,60,0.3,26.1,18
2024-09-17T02:50:00+0900,13.9,27.3,16.9,12.3,53,0.3,26,18
2024-09-17T02:40:00+0900,13,26.1,15.8,11.5,53.2,0.3,26.1,18
2024-09-17T02:30:00+0900,13.8,26.8,16.8,11.7,54.2,0.3,26.2,18
2024-09-17T02:20:00+0900,13.9,26,16.9,10.5,57.1,0.3,26.2,18
2024-09-17T02:10:00+0900,12.2,23,14.6,8.4,59.2,0.3,26.1,18
2024-09-17T02:00:00+0900,12.9,24.4,15.6,9.4,58,0.3,26.1,18
2024-09-17T01:50:00+0900,14.3,27.5,17.3,12.2,54,0.3,26.1,18
2024-09-17T01:40:00+0900,13.9,26.1,16.9,10.7,56.7,0.3,26.1,18
2024-09-17T01:30:00+0900,13.6,25.7,16.5,10.4,56.8,0.3,26.1,18
2024-09-17T01:20:00+0900,14.8,26.6,17.9,10.4,59,0.3,26.3,18
2024-09-17T01:10:00+0900,14.2,26.2,17.2,10.5,57.7,0.3,26.2,18
2024-09-17T01:00:00+0900,13.5,24.8,16.3,9.3,59.3,0.3,26.4,18
2024-09-17T00:50:00+0900,12.7,22.5,15.3,7.2,63.9,0.3,26.3,18
2024-09-17T00:40:00+0900,15.1,27.5,18.3,11.4,57.1,0.3,26.1,18
2024-09-17T00:30:00+0900,13.7,26.6,16.7,11.5,54.5,0.3,26.2,18
2024-09-17T00:20:00+0900,15.1,26.1,18.1,9.5,61.5,0.3,26.2,18.1
2024-09-17T00:10:00+0900,15.2,27.4,18.4,11.2,57.7,0.3,26.4,18.1
2024-09-17T00:00:00+0900,14.7,26.2,17.7,10,59.6,0.3,26.4,18.1
2024-09-16T23:50:00+0900,15.8,26.2,18.9,8.9,64,0.3,26.3,18.1
2024-09-16T23:40:00+0900,14.7,24.4,17.7,7.6,66.1,0.3,26.3,18.1
2024-09-16T23:30:00+0900,15,26.6,18.1,10.2,59.7,0.3,26.4,18.1
2024-09-16T23:20:00+0900,15.1,26.2,18.2,9.5,61.7,0.3,26.3,18.1
2024-09-16T23:10:00+0900,15,25.4,18.1,8.5,64,0.3,26.4,18.1
2024-09-16T23:00:00+0900,14.9,25.1,17.9,8.2,64.6,0.3,26.4,18.1
2024-09-16T22:50:00+0900,14.6,24.9,17.6,8.3,63.8,0.3,26.5,18.1
2024-09-16T22:40:00+0900,14.5,24.5,17.5,8,64.7,0.3,26.4,18.2
2024-09-16T22:30:00+0900,14.9,24.5,17.8,7.5,66.5,0.3,26.4,18.2
2024-09-16T22:20:00+0900,14.6,24.2,17.5,7.4,66.5,0.3,26.4,18.2
2024-09-16T22:10:00+0900,14.2,24.3,17.1,8,64.1,0.3,26.5,18.2
2024-09-16T22:00:00+0900,13.9,23.3,16.7,7.1,66.2,0.3,26.4,18.2
2024-09-16T21:50:00+0900,13.8,22.9,16.6,6.7,67.3,0.3,26.5,18.2
2024-09-16T21:40:00+0900,13.9,22.6,16.6,6.3,69,0.3,26.5,18.3
2024-09-16T21:30:00+0900,13.6,22.3,16.3,6.2,69,0.3,26.5,18.3
2024-09-16T21:20:00+0900,13.7,22.3,16.4,6.1,69.4,0.3,26.7,18.3
2024-09-16T21:10:00+0900,13.3,21.7,15.9,5.8,69.7,0.3,26.5,18.3
2024-09-16T21:00:00+0900,12.6,20.8,15,5.5,69.7,0.3,26.4,18.3
2024-09-16T20:50:00+0900,12.9,20.5,15.4,5,72.2,0.3,26.6,18.3
2024-09-16T20:40:00+0900,13,20.4,15.5,4.7,73.6,0.3,26.5,18.3
2024-09-16T20:30:00+0900,12.8,19.7,15.3,4.1,75.8,0.3,26.5,18.3
2024-09-16T20:20:00+0900,11.7,16.3,13.7,2.1,84.8,0.3,26.6,18.3
2024-09-16T20:10:00+0900,11,14,12.6,1.1,91,0.3,26.7,18.4
2024-09-16T20:00:00+0900,10.9,13.7,12.4,1,91.6,0.3,26.6,18.4
2024-09-16T19:50:00+0900,10.5,13,11.9,0.8,92.8,0.3,26.5,18.4
2024-09-16T19:40:00+0900,11.3,15.3,13.1,1.7,87.1,0.3,26.5,18.4
2024-09-16T19:30:00+0900,11.7,16.1,13.7,2,85.7,0.3,26.6,18.4
2024-09-16T19:20:00+0900,11.6,15,13.4,1.3,90.2,0.3,26.6,18.4
2024-09-16T19:10:00+0900,10.8,13.3,12.3,0.7,93.9,0.3,26.6,18.4
2024-09-16T19:00:00+0900,9.8,10.8,10.6,0.1,99.1,0.3,26.6,18.4
2024-09-16T18:50:00+0900,8.9,9.3,9.2,0.1,99.1,0.3,26.6,18.4
2024-09-16T18:40:00+0900,8.9,9.1,9.1,0,100,0.3,26.6,18.4
2024-09-16T18:30:00+0900,8.5,8.4,8.4,0.1,99.6,0.3,26.7,18.4
2024-09-16T18:20:00+0900,8.8,9.1,9,0.1,99.2,0.3,26.6,18.4
2024-09-16T18:10:00+0900,8.6,8.8,8.7,0.1,99.2,0.3,26.6,18.4
2024-09-16T18:00:00+0900,8.5,8.6,8.5,0.1,99.1,0.3,26.6,18.5
2024-09-16T17:50:00+0900,8.8,9.2,9.1,0.1,99.4,0.3,26.5,18.5
2024-09-16T17:40:00+0900,8.8,9.1,8.9,0.1,98.7,0.3,26.6,18.5
2024-09-16T17:30:00+0900,8.9,9.2,9.1,0.1,99.3,0.3,26.7,18.5
2024-09-16T17:20:00+0900,8.9,9.4,9.2,0.1,98.8,0.3,26.5,18.5
2024-09-16T17:10:00+0900,9.2,9.9,9.7,0.1,98.9,0.3,26.7,18.5
2024-09-16T17:00:00+0900,9.4,10.2,10,0.1,98.8,0.3,26.6,18.5
2024-09-16T16:50:00+0900,9.7,10.7,10.5,0.1,98.8,0.3,26.6,18.5
2024-09-16T16:40:00+0900,9.8,10.9,10.7,0.2,98.7,0.3,26.6,18.5
2024-09-16T16:30:00+0900,10.1,11.2,11.1,0.1,99.6,0.3,26.7,18.5
2024-09-16T16:20:00+0900,9.8,10.8,10.7,0.1,99.3,0.3,26.7,18.6
2024-09-16T16:10:00+0900,9.3,10.1,9.9,0.2,98.4,0.3,26.6,18.6
2024-09-16T16:00:00+0900,9.4,10.3,10,0.2,98.1,0.3,26.6,18.6
2024-09-16T15:50:00+0900,9.8,10.9,10.6,0.2,98.3,0.3,26.6,18.6
2024-09-16T15:40:00+0900,10.1,11.2,11.1,0.1,99.5,0.3,26.6,18.6
2024-09-16T15:30:00+0900,9.8,10.9,10.7,0.1,98.9,0.3,26.5,18.6
2024-09-16T15:20:00+0900,9.7,10.9,10.5,0.2,97.8,0.3,26.7,18.6
2024-09-16T15:10:00+0900,9.9,11.2,10.9,0.2,98,0.3,26.6,18.6
2024-09-16T15:00:00+0900,9.8,11.1,10.8,0.2,98,0.3,26.6,18.6
2024-09-16T14:50:00+0900,10,11.3,11,0.2,98,0.3,26.7,18.6
2024-09-16T14:40:00+0900,10,11.4,11.1,0.3,97.7,0.3,26.7,18.6
2024-09-16T14:30:00+0900,10.1,11.5,11.1,0.3,97.3,0.3,26.5,18.6
2024-09-16T14:20:00+0900,10.2,11.7,11.3,0.3,97.3,0.3,26.7,18.6
2024-09-16T14:10:00+0900,10.1,11.6,11.2,0.3,97.2,0.3,26.6,18.6
2024-09-16T14:00:00+0900,10.2,11.9,11.4,0.4,96.9,0.3,26.6,18.6
2024-09-16T13:50:00+0900,10.3,11.9,11.5,0.3,97.3,0.3,26.6,18.6
2024-09-16T13:40:00+0900,10.3,12,11.5,0.4,96.8,0.3,26.6,18.6
2024-09-16T13:30:00+0900,10.4,12.1,11.6,0.4,96.8,0.3,26.6,18.6
2024-09-16T13:20:00+0900,10.3,12,11.5,0.4,96.3,0.3,26.7,18.6
2024-09-16T13:10:00+0900,10.1,11.8,11.2,0.4,96.2,0.3,26.7,18.6
2024-09-16T13:00:00+0900,10.3,12,11.5,0.4,96.5,0.3,26.7,18.6
2024-09-16T12:50:00+0900,10.4,12.2,11.6,0.5,95.8,0.3,26.6,18.6
2024-09-16T12:40:00+0900,10.4,12.3,11.6,0.5,95.8,0.3,26.5,18.6
2024-09-16T12:30:00+0900,10.5,12.4,11.8,0.5,96,0.3,26.5,18.6
2024-09-16T12:20:00+0900,10.4,12.3,11.6,0.5,95.8,0.3,26.7,18.6
2024-09-16T12:10:00+0900,10.4,12.4,11.7,0.5,95.6,0.3,26.7,18.6
2024-09-16T12:00:00+0900,10.5,12.5,11.8,0.5,95.3,0.3,26.7,18.6
2024-09-16T11:50:00+0900,10.6,12.9,12,0.6,94.5,0.3,26.6,18.6
2024-09-16T11:40:00+0900,10.8,13.1,12.3,0.6,94.9,0.3,26.6,18.6
2024-09-16T11:30:00+0900,10.9,13.4,12.5,0.7,94.2,0.3,26.7,18.6
2024-09-16T11:20:00+0900,10.8,13.3,12.3,0.8,93.5,0.3,26.6,18.6
2024-09-16T11:10:00+0900,10.9,13.4,12.4,0.8,93.2,0.3,26.7,18.6
2024-09-16T11:00:00+0900,10.9,13.7,12.5,1,92.2,0.3,26.6,18.6
2024-09-16T10:50:00+0900,11.2,14.2,12.8,1,91.7,0.3,26.5,18.6
2024-09-16T10:40:00+0900,11,14.2,12.7,1.2,90.6,0.3,26.6,18.6
2024-09-16T10:30:00+0900,11.1,14.3,12.7,1.3,89.9,0.3,26.7,18.6
2024-09-16T10:20:00+0900,11.2,14.6,12.9,1.4,89,0.3,26.7,18.6
2024-09-16T10:10:00+0900,11.3,15.3,13,1.8,86.5,0.3,26.6,18.6
2024-09-16T10:00:00+0900,11.4,15.6,13.2,1.9,85.7,0.3,26.6,18.6
2024-09-16T09:50:00+0900,11.5,15.8,13.4,2,85.5,0.3,26.8,18.5
2024-09-16T09:40:00+0900,11.8,16.3,13.7,2.1,84.9,0.3,26.7,18.5
2024-09-16T09:30:00+0900,11.9,16.8,14,2.4,83.4,0.3,26.5,18.5
2024-09-16T09:20:00+0900,12.1,17.1,14.2,2.6,82.7,0.3,26.6,18.5
2024-09-16T09:10:00+0900,11.9,17.2,14,2.7,81.6,0.3,26.6,18.5
2024-09-16T09:00:00+0900,12,17.4,14.1,2.9,80.8,0.3,26.7,18.5
2024-09-16T08:50:00+0900,11.9,17.5,14,3,80.3,0.3,26.6,18.5
2024-09-16T08:40:00+0900,11.9,17.6,14,3.1,79.4,0.3,26.7,18.5
2024-09-16T08:30:00+0900,11.9,17.6,14,3.1,79.5,0.3,26.6,18.5
2024-09-16T08:20:00+0900,11.9,17.6,14,3.2,79.3,0.3,26.7,18.4
2024-09-16T08:10:00+0900,11.9,17.7,14,3.2,79.2,0.3,26.6,18.4
2024-09-16T08:00:00+0900,11.9,17.7,14,3.2,79,0.3,26.6,18.4
2024-09-16T07:50:00+0900,12,17.7,14.2,3.1,80,0.3,26.6,18.4
2024-09-16T07:40:00+0900,12.1,17.7,14.3,3,80.5,0.3,26.6,18.4
2024-09-16T07:30:00+0900,12.2,17.6,14.4,2.9,81.2,0.3,26.6,18.4
2024-09-16T07:20:00+0900,12.2,17.7,14.3,3,80.6,0.3,26.6,18.4
2024-09-16T07:10:00+0900,12.3,17.8,14.5,2.9,80.9,0.3,26.7,18.4
2024-09-16T07:00:00+0900,12.3,18.1,14.5,3.2,79.6,0.3,26.7,18.4
2024-09-16T06:50:00+0900,12.4,18.1,14.6,3.2,79.9,0.3,26.7,18.4
2024-09-16T06:40:00+0900,12.4,18.5,14.7,3.5,78.4,0.3,26.7,18.4
2024-09-16T06:30:00+0900,12.5,18.5,14.8,3.4,78.7,0.3,26.7,18.4
2024-09-16T06:20:00+0900,12.6,18.7,14.9,3.5,78.6,0.3,26.6,18.4
2024-09-16T06:10:00+0900,12.6,19,14.9,3.7,77.4,0.3,26.6,18.4
2024-09-16T06:00:00+0900,12.7,19,15.1,3.6,78.1,0.3,26.6,18.4
2024-09-16T05:50:00+0900,12.5,19.2,14.8,4,75.8,0.3,26.6,18.4
2024-09-16T05:40:00+0900,12.5,19.3,14.9,4.1,75.5,0.3,26.6,18.4
2024-09-16T05:30:00+0900,12.6,19.4,15,4.1,75.6,0.3,26.7,18.4
2024-09-16T05:20:00+0900,12.7,19.8,15.1,4.5,74.1,0.3,26.5,18.4
2024-09-16T05:10:00+0900,12.6,20,15,4.8,72.8,0.3,26.5,18.4
2024-09-16T05:00:00+0900,12.8,20.1,15.3,4.6,73.8,0.3,26.6,18.4
2024-09-16T04:50:00+0900,12.7,20.3,15.1,4.9,72.4,0.3,26.6,18.4
2024-09-16T04:40:00+0900,12.6,20.7,15,5.4,70.1,0.3,26.6,18.4
2024-09-16T04:30:00+0900,12.7,21.3,15.2,6,68.1,0.3,26.6,18.4
2024-09-16T04:20:00+0900,13,22.4,15.6,7,65.2,0.3,26.6,18.4
2024-09-16T04:10:00+0900,12.4,22,14.9,7,64.1,0.3,26.5,18.4
2024-09-16T04:00:00+0900,12.3,21.5,14.7,6.7,65,0.3,26.6,18.4
2024-09-16T03:50:00+0900,12.2,21.7,14.5,7,63.6,0.3,26.7,18.4
2024-09-16T03:40:00+0900,12.3,23,14.8,8.3,59.8,0.3,26.6,18.4
2024-09-16T03:30:00+0900,13,24.6,15.8,9.5,58,0.3,26.5,18.4
2024-09-16T03:20:00+0900,12,22.5,14.4,8,60.2,0.3,26.7,18.4
2024-09-16T03:10:00+0900,11.9,22.8,14.3,8.5,58.6,0.3,26.7,18.4
2024-09-16T03:00:00+0900,12.6,23.7,15.2,8.8,59.1,0.3,26.6,18.4
2024-09-16T02:50:00+0900,12.4,23.5,14.9,8.9,58.4,0.3,26.6,18.4
2024-09-16T02:40:00+0900,12.5,23.5,15.1,8.7,59.1,0.3,26.8,18.4
2024-09-16T02:30:00+0900,11.9,22.3,14.2,7.9,60.2,0.3,26.6,18.4
2024-09-16T02:20:00+0900,12.5,23,15.1,8,61.2,0.3,26.7,18.4
2024-09-16T02:10:00+0900,12.1,23.7,14.5,9.4,56.3,0.3,26.8,18.4
2024-09-16T02:00:00+0900,12.2,23.1,14.6,8.5,58.9,0.3,26.7,18.4
2024-09-16T01:50:00+0900,11.5,22.8,13.7,8.9,56.5,0.3,26.8,18.4
2024-09-16T01:40:00+0900,12,23.6,14.5,9.3,56.5,0.3,26.8,18.4
2024-09-16T01:30:00+0900,10.8,22.2,12.8,8.9,55.1,0.3,26.7,18.5
2024-09-16T01:20:00+0900,11.2,22.9,13.3,9.3,54.6,0.3,26.8,18.5
2024-09-16T01:10:00+0900,10.4,21.4,12.2,8.4,55.7,0.3,26.7,18.5
2024-09-16T01:00:00+0900,10.8,22.5,12.8,9.3,54,0.3,26.7,18.5
2024-09-16T00:50:00+0900,10,20.3,11.4,7.7,56.5,0.3,26.8,18.5
2024-09-16T00:40:00+0900,10.1,20.7,11.7,7.9,56.2,0.3,26.7,18.5
2024-09-16T00:30:00+0900,9.9,20.8,11.4,8.2,54.9,0.3,26.8,18.6
2024-09-16T00:20:00+0900,10.1,20.9,11.7,8.1,55.8,0.3,26.8,18.6
2024-09-16T00:10:00+0900,10.1,21.1,11.6,8.3,54.8,0.3,26.7,18.6
2024-09-16T00:00:00+0900,10.2,21.6,11.8,8.8,53.7,0.3,26.7,18.6
2024-09-15T23:50:00+0900,9.6,20.7,10.9,8.4,53.4,0.3,26.8,18.6
2024-09-15T23:40:00+0900,9.3,20.3,10.4,8.3,53,0.3,26.9,18.6
2024-09-15T23:30:00+0900,9.4,20.3,10.6,8.2,53.6,0.3,26.8,18.6
2024-09-15T23:20:00+0900,8.9,19.4,9.8,7.8,53.7,0.3,26.8,18.6
2024-09-15T23:10:00+0900,9,18.7,9.9,7,56.4,0.3,26.8,18.7
2024-09-15T23:00:00+0900,9.9,21,11.3,8.5,54,0.3,26.8,18.7
2024-09-15T22:50:00+0900,10.4,22.3,12.1,9.4,52.5,0.3,26.9,18.7
2024-09-15T22:40:00+0900,9.6,19.5,10.8,7.2,57.1,0.3,26.9,18.8
2024-09-15T22:30:00+0900,10,20.1,11.4,7.4,57.5,0.3,26.9,18.7
2024-09-15T22:20:00+0900,10,19.6,11.4,7,59,0.3,26.9,18.8
2024-09-15T22:10:00+0900,8.8,17.6,9.4,6.2,58.6,0.3,26.9,18.8
2024-09-15T22:00:00+0900,9,17.5,9.7,6,60,0.3,26.8,18.8
2024-09-15T21:50:00+0900,9.4,17.4,10.4,5.5,63.1,0.3,26.9,18.8
2024-09-15T21:40:00+0900,9.5,17.1,10.5,5.1,65,0.3,26.8,18.8
2024-09-15T21:30:00+0900,9.2,15.5,9.9,4.1,69.4,0.3,26.9,18.8
2024-09-15T21:20:00+0900,9.2,13.6,9.8,2.7,77.7,0.3,26.9,18.8
2024-09-15T21:10:00+0900,9.1,13.1,9.6,2.4,79.6,0.3,27,18.8
2024-09-15T21:00:00+0900,9,12.7,9.5,2.2,80.7,0.3,26.9,18.9
2024-09-15T20:50:00+0900,9,12.5,9.5,2,81.7,0.3,27.1,18.8
2024-09-15T20:40:00+0900,9,12.4,9.5,1.9,82.6,0.3,27,18.9
2024-09-15T20:30:00+0900,9,12.3,9.4,1.9,82.5,0.3,27,18.9
2024-09-15T20:20:00+0900,9.1,12.3,9.6,1.8,83.3,0.3,26.9,18.9
2024-09-15T20:10:00+0900,9,12.1,9.5,1.7,84,0.3,27,18.9
2024-09-15T20:00:00+0900,8.9,11.8,9.4,1.6,84.8,0.3,27.1,18.9
2024-09-15T19:50:00+0900,9,11.8,9.4,1.6,85.4,0.3,26.9,18.9
2024-09-15T19:40:00+0900,9,11.8,9.4,1.6,85.5,0.3,27,18.9
2024-09-15T19:30:00+0900,9,11.7,9.4,1.6,85.4,0.3,26.9,18.9
2024-09-15T19:20:00+0900,9,11.8,9.4,1.6,85.4,0.3,27,18.9
2024-09-15T19:10:00+0900,9,11.6,9.5,1.4,86.5,0.3,27,19
2024-09-15T19:00:00+0900,9,11.8,9.5,1.6,85.3,0.3,27,19
2024-09-15T18:50:00+0900,9,11.7,9.4,1.5,86.3,0.3,27.1,19
2024-09-15T18:40:00+0900,9,11.5,9.4,1.4,86.7,0.3,27.1,19
2024-09-15T18:30:00+0900,9,11.6,9.4,1.5,86.2,0.3,27,19
2024-09-15T18:20:00+0900,9,11.6,9.4,1.4,86.4,0.3,27,19
2024-09-15T18:10:00+0900,9,11.5,9.5,1.3,87.7,0.3,27,19.1
2024-09-15T18:00:00+0900,9.2,11.6,9.7,1.2,88.4,0.3,27.1,19.1
2024-09-15T17:50:00+0900,9.2,11.6,9.8,1.2,89,0.3,27,19.1
2024-09-15T17:40:00+0900,9.3,11.6,9.9,1.1,89.4,0.3,27.1,19.1
2024-09-15T17:30:00+0900,9.3,11.5,10,1,90.4,0.3,27,19.1
2024-09-15T17:20:00+0900,9.4,11.5,10,1,91,0.3,27.2,19.1
2024-09-15T17:10:00+0900,9.4,11.4,10,0.9,91.1,0.3,27,19.1
2024-09-15T17:00:00+0900,9.4,11.6,10.2,1,90.9,0.3,27.1,19.1
2024-09-15T16:50:00+0900,9.5,11.5,10.3,0.9,92,0.3,27,19.1
2024-09-15T16:40:00+0900,9.7,12,10.5,1,90.9,0.3,27.1,19.1
2024-09-15T16:30:00+0900,10,12.2,11,0.9,92.3,0.3,27.1,19.1
2024-09-15T16:20:00+0900,10.2,12.3,11.4,0.7,94.1,0.3,27,19.1
2024-09-15T16:10:00+0900,10.5,12.5,11.8,0.6,95.1,0.3,27.1,19.1
2024-09-15T16:00:00+0900,10.6,12.7,12,0.5,95.5,0.3,27.1,19.1
2024-09-15T15:50:00+0900,10.7,12.8,12.1,0.5,95.7,0.3,27.1,19.1
2024-09-15T15:40:00+0900,10.8,13,12.3,0.5,95.7,0.3,27.2,19.2
2024-09-15T15:30:00+0900,11,13,12.5,0.3,97.2,0.3,27.1,19.2
2024-09-15T15:20:00+0900,11,13.1,12.6,0.4,96.7,0.3,27.1,19.2
2024-09-15T15:10:00+0900,11.1,13,12.7,0.3,97.7,0.3,27,19.2
2024-09-15T15:00:00+0900,11.2,13,12.8,0.2,98.7,0.3,27.1,19.2
2024-09-15T14:50:00+0900,10.9,12.5,12.4,0.1,99.1,0.3,27,19.2
